Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,OriginSnow,OriginPrcp,DestSnow,DestPrcp,Holiday
2008,1,1,2,1039,1041,1405,1401,UA,1272,N659UA,146,140,124,4,-2,DEN,ORD,888,7,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,1450,900,1603,1017,UA,1273,N907UA,193,197,167,346,350,DTW,DEN,1123,8,18,0,,0,346,0,0,0,0,137.0,84.0,0.0,0.0,3
2008,1,1,2,1804,1717,1921,1851,UA,1274,N570UA,137,154,117,30,47,BDL,ORD,783,5,15,0,,0,0,0,0,0,30,51.0,79.0,20.0,13.0,3
2008,1,1,2,1638,1634,2157,2152,UA,1276,N202UA,199,198,178,5,4,DEN,BWI,1491,6,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,554,600,806,742,UA,1278,N335UA,132,102,90,24,-6,BOS,IAD,413,5,37,0,,0,0,0,24,0,0,0.0,46.0,0.0,0.0,3
2008,1,1,2,840,845,946,1003,UA,1278,N335UA,66,78,47,-17,-5,IAD,BDL,326,4,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,51.0,79.0,3
2008,1,1,2,1659,1605,1918,1820,UA,1280,N922UA,79,75,54,58,54,ORD,CMH,296,3,22,0,,0,24,0,4,0,30,20.0,13.0,25.0,15.0,3
2008,1,1,2,1111,1113,1716,1713,UA,1282,N426UA,245,240,220,3,-2,SAN,ORD,1723,4,21,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,600,600,743,743,UA,1284,N925UA,103,103,81,0,0,BOI,DEN,649,5,17,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1304,1155,1427,1333,UA,1287,N521UA,143,158,127,54,69,ORD,DEN,888,7,9,0,,0,54,0,0,0,0,20.0,13.0,0.0,0.0,3
2008,1,1,2,557,600,1104,1117,UA,1290,N906UA,187,197,164,-13,-3,DEN,IAD,1452,8,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1824,1748,1943,1900,UA,1291,N834UA,139,132,119,43,36,AUS,DEN,775,8,12,0,,0,10,0,7,0,26,0.0,0.0,0.0,0.0,3
2008,1,1,2,602,600,919,922,UA,1294,N572UA,137,142,117,-3,2,PDX,DEN,992,10,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,549,550,657,701,UA,1295,N837UA,68,71,43,-4,-1,RNO,SFO,192,6,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1255,1249,1353,1348,UA,1297,N418UA,58,59,29,5,6,EGE,DEN,121,7,22,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1751,1709,2114,2025,UA,1298,N530UA,143,136,111,49,42,LAX,DEN,862,13,19,0,,0,23,0,7,0,19,0.0,0.0,0.0,0.0,3
2008,1,1,2,2046,2045,2102,2102,UA,1401,N819UA,76,77,58,0,1,PHX,LAX,370,5,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,808,812,931,954,UA,1425,N474UA,83,102,64,-23,-4,LAS,SFO,414,6,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1346,1346,1649,1658,UA,1426,N458UA,123,132,107,-9,0,ONT,DEN,819,6,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1018,1005,1546,1549,UA,1430,N449UA,208,224,185,-3,13,DEN,FLL,1703,6,17,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,91.0,3
2008,1,1,2,623,610,911,902,UA,1430,N449UA,108,112,90,9,13,LAS,DEN,629,6,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,700,704,821,833,UA,1431,N475UA,81,89,61,-12,-4,LAS,SFO,414,6,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1824,1815,1947,1929,UA,1432,N440UA,143,134,113,18,9,DEN,ONT,819,6,24,0,,0,9,0,9,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1437,1409,1524,1512,UA,1433,N488UA,107,123,93,12,28,PHX,SFO,651,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1840,1836,11,17,UA,1434,N458UA,211,221,188,-6,4,DEN,MIA,1709,7,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1621,1607,1808,1754,UA,1434,N451UA,107,107,80,14,14,PHX,DEN,602,7,20,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1537,1543,1657,1725,UA,1435,N498UA,80,102,64,-28,-6,LAS,SFO,414,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,539,540,733,748,UA,1436,N469UA,114,128,101,-15,-1,TPA,IAD,810,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1730,1701,1816,1804,UA,1437,N438UA,106,123,92,12,29,PHX,SFO,651,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,1015,NA,1532,UA,1438,,NA,197,NA,NA,NA,DEN,TPA,1506,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,600,NA,914,UA,1438,,NA,134,NA,NA,NA,ONT,DEN,819,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1149,1151,1304,1305,UA,1439,N458UA,135,134,113,-1,-2,DEN,ONT,819,4,18,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,622,600,854,751,UA,1440,N444UA,212,171,188,63,22,MSY,DEN,1062,6,18,0,,0,22,0,41,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1804,1732,1945,1923,UA,1441,N497UA,101,111,85,22,32,DEN,PHX,602,5,11,0,,0,11,0,0,0,11,0.0,0.0,0.0,0.0,3
2008,1,1,2,1444,1442,1712,1642,UA,1441,N497UA,268,240,248,30,2,MCO,DEN,1545,8,12,0,,0,0,0,30,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,1020,NA,1351,UA,1442,,NA,151,NA,NA,NA,DEN,MSY,1062,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,614,615,915,920,UA,1442,N459UA,121,125,102,-5,-1,RNO,DEN,804,6,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,1245,NA,1500,UA,1443,,NA,135,NA,NA,NA,IAD,MCO,758,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,646,650,831,835,UA,1444,N480UA,105,105,87,-4,-4,PHX,DEN,602,5,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,815,NA,924,UA,1445,,NA,129,NA,NA,NA,PHX,SFO,651,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1305,1310,2018,2037,UA,1446,N484UA,253,267,234,-19,-5,LAS,IAD,2066,6,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1701,1650,1952,1926,UA,1447,N491UA,171,156,149,26,11,IAD,FLL,901,6,16,0,,0,11,0,15,0,0,0.0,0.0,0.0,91.0,3
2008,1,1,2,1558,1550,1935,1928,UA,1448,N460UA,157,158,137,7,8,ORD,TPA,1012,3,17,0,,0,NA,NA,NA,NA,NA,20.0,13.0,0.0,0.0,3
2008,1,1,2,955,1007,1432,1429,UA,1448,N460UA,217,202,184,3,-12,PHX,ORD,1440,3,30,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,1208,1120,1401,1311,UA,1449,N488UA,113,111,90,50,48,DEN,PHX,602,5,18,0,,0,48,0,2,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,808,805,1044,1030,UA,1449,N488UA,276,265,247,14,3,MIA,DEN,1709,16,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1149,1155,1337,1337,UA,1450,N483UA,108,102,83,0,-6,PHX,DEN,602,6,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1129,1130,1218,1226,UA,1453,N484UA,109,116,91,-8,-1,DEN,LAS,629,5,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,821,824,1027,1032,UA,1453,N458UA,246,248,226,-5,-3,MCO,DEN,1545,8,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1327,1310,1704,1648,UA,1454,N446UA,157,158,138,16,17,ORD,TPA,1012,4,15,0,,0,0,16,0,0,0,20.0,13.0,0.0,0.0,3
2008,1,1,2,757,735,1224,1157,UA,1454,N446UA,207,202,186,27,22,PHX,ORD,1440,7,14,0,,0,22,0,5,0,0,0.0,0.0,20.0,13.0,3
2008,1,1,2,1132,1122,1347,1320,UA,1455,N452UA,255,238,231,27,10,TPA,DEN,1506,9,15,0,,0,0,0,17,0,10,0.0,0.0,0.0,0.0,3
2008,1,1,2,836,840,927,936,UA,1456,N498UA,111,116,91,-9,-4,DEN,LAS,629,4,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,543,550,746,748,UA,1456,N498UA,243,238,224,-2,-7,TPA,DEN,1506,10,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,1615,NA,1813,UA,1457,,NA,238,NA,NA,NA,TPA,DEN,1506,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1724,1635,2230,2156,UA,1458,N453UA,186,201,168,34,49,DEN,MCO,1545,3,15,0,,0,34,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1425,1412,1558,1554,UA,1458,N417UA,93,102,81,4,13,PHX,DEN,602,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1109,1034,1624,1600,UA,1460,N478UA,195,206,172,24,35,DEN,MCO,1545,7,16,0,,0,0,14,0,0,10,0.0,0.0,0.0,0.0,3
2008,1,1,2,1205,1200,1400,1404,UA,1463,N473UA,235,244,208,-4,5,ORD,LAS,1515,7,20,0,,0,NA,NA,NA,NA,NA,20.0,13.0,0.0,0.0,3
2008,1,1,2,1640,1640,2141,2157,UA,1464,N442UA,181,197,161,-16,0,DEN,TPA,1506,6,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1235,1238,1523,1530,UA,1464,N442UA,108,112,81,-7,-3,LAS,DEN,629,6,21,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1903,1837,24,21,UA,1466,N402UA,201,224,184,3,26,DEN,FLL,1703,5,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,91.0,3
2008,1,1,2,1754,1745,1856,1903,UA,1467,N480UA,122,138,108,-7,9,DEN,RNO,804,6,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2215,2220,2352,2346,UA,1468,N498UA,97,86,64,6,-5,SFO,LAS,414,21,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2152,2110,2333,2301,UA,1469,N492UA,101,111,87,32,42,DEN,PHX,602,5,9,0,,0,32,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1801,1750,2034,1950,UA,1469,N492UA,273,240,247,44,11,MCO,DEN,1545,12,14,0,,0,6,0,33,0,5,0.0,0.0,0.0,0.0,3
2008,1,1,2,743,745,947,943,UA,1471,N479UA,244,238,227,4,-2,TPA,DEN,1506,5,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2114,2001,2257,2152,UA,1473,N489UA,103,111,86,65,73,DEN,PHX,602,4,13,0,,0,19,0,0,0,46,0.0,0.0,0.0,0.0,3
2008,1,1,2,1645,1640,1933,1903,UA,1473,N449UA,288,263,258,30,5,FLL,DEN,1703,8,22,0,,0,0,0,30,0,0,0.0,91.0,0.0,0.0,3
2008,1,1,2,1743,1730,1953,1944,UA,1475,N408UA,310,314,283,9,13,IAD,LAS,2066,6,21,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,643,650,816,815,UA,1476,N445UA,93,85,63,1,-7,SFO,LAS,414,5,25,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,910,820,1153,1112,UA,1477,N495UA,223,232,203,41,50,ORD,PHX,1440,3,17,0,,0,41,0,0,0,0,20.0,13.0,0.0,0.0,3
2008,1,1,2,2107,1835,205,2356,UA,1478,N494UA,178,201,162,129,152,DEN,MCO,1545,4,12,0,,0,14,0,0,0,115,0.0,0.0,0.0,0.0,3
2008,1,1,2,1704,1500,2015,1752,UA,1478,N494UA,131,112,89,143,124,LAS,DEN,629,6,36,0,,0,0,0,19,0,124,0.0,0.0,0.0,0.0,3
2008,1,1,2,1430,1155,1704,1447,UA,1479,N439UA,214,232,195,137,155,ORD,PHX,1440,7,12,0,,0,0,64,0,0,73,20.0,13.0,0.0,0.0,3
2008,1,1,2,1045,851,1242,1059,UA,1479,N439UA,177,188,154,103,114,PBI,ORD,1144,6,17,0,,0,103,0,0,0,0,0.0,3.0,20.0,13.0,3
2008,1,1,2,710,655,814,803,UA,1480,N451UA,64,68,45,11,15,LAX,LAS,236,6,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,618,621,720,730,UA,1481,N441UA,62,69,40,-10,-3,LAS,LAX,236,10,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,850,851,952,1000,UA,1483,N448UA,62,69,41,-8,-1,LAS,LAX,236,6,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,836,845,942,953,UA,1484,N441UA,66,68,46,-11,-9,LAX,LAS,236,5,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1041,1040,1148,1155,UA,1485,N441UA,67,75,41,-7,1,LAS,LAX,236,10,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1557,1600,1849,1852,UA,1486,N467UA,112,112,89,-3,-3,LAS,DEN,629,10,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1322,1329,1430,1444,UA,1487,N474UA,68,75,42,-14,-7,LAS,LAX,236,10,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1853,1538,2314,2000,UA,1488,N439UA,201,202,179,194,195,PHX,ORD,1440,14,8,0,,0,73,0,0,0,121,0.0,0.0,20.0,13.0,3
2008,1,1,2,1113,1112,1427,1424,UA,1490,N414UA,134,132,115,3,1,ONT,DEN,819,7,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1725,1712,1814,1808,UA,1491,N476UA,109,116,90,6,13,DEN,LAS,629,5,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,1432,NA,1623,UA,1491,,NA,171,NA,NA,NA,MSY,DEN,1062,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2243,2245,2400,2354,UA,1492,N495UA,77,69,43,6,-2,LAX,LAS,236,11,23,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1243,1250,1501,1504,UA,1493,N467UA,318,314,296,-3,-7,IAD,LAS,2066,6,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1223,1222,1714,1739,UA,1494,N481UA,171,197,158,-25,1,DEN,TPA,1506,2,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,745,748,1103,1105,UA,1494,N481UA,138,137,103,-2,-3,RNO,DEN,804,24,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1209,1206,1359,1359,UA,1495,N489UA,170,173,136,0,3,MCO,ORD,1005,8,26,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,1451,1455,1744,1747,UA,1495,N489UA,233,232,201,-3,-4,ORD,PHX,1440,6,26,0,,0,NA,NA,NA,NA,NA,20.0,13.0,0.0,0.0,3
2008,1,1,2,2253,2100,2355,2214,UA,1496,N496UA,122,134,110,101,113,DEN,ONT,819,3,9,0,,0,47,0,0,0,54,0.0,0.0,0.0,0.0,3
2008,1,1,2,1909,1814,2124,2005,UA,1496,N496UA,195,171,165,79,55,MSY,DEN,1062,21,9,0,,0,15,0,24,0,40,0.0,0.0,0.0,0.0,3
2008,1,1,2,1532,1459,1719,1659,UA,1497,N493UA,167,180,139,20,33,MCO,ORD,1005,4,24,0,,0,0,0,1,0,19,0.0,0.0,20.0,13.0,3
2008,1,1,2,1842,1740,2138,2032,UA,1497,N477UA,236,232,208,66,62,ORD,PHX,1440,4,24,0,,0,0,22,4,0,40,20.0,13.0,0.0,0.0,3
2008,1,1,2,853,850,1255,1253,UA,1498,N491UA,182,183,162,2,3,ORD,FLL,1182,4,16,0,,0,NA,NA,NA,NA,NA,20.0,13.0,0.0,91.0,3
2008,1,1,2,2102,2015,2331,2307,UA,1499,N446UA,209,232,194,24,47,ORD,PHX,1440,5,10,0,,0,24,0,0,0,0,20.0,13.0,0.0,0.0,3
2008,1,1,2,1745,1734,1928,1930,UA,1499,N446UA,163,176,139,-2,11,TPA,ORD,1012,10,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,557,600,936,938,UA,1500,N494UA,159,158,140,-2,-3,ORD,MCO,1005,5,14,0,,0,NA,NA,NA,NA,NA,20.0,13.0,0.0,0.0,3
2008,1,1,2,713,715,1013,938,UA,1501,N478UA,300,263,253,35,-2,FLL,DEN,1703,35,12,0,,0,0,0,35,0,0,0.0,91.0,0.0,0.0,3
2008,1,1,2,1837,1840,2029,2046,UA,1502,N465UA,112,126,91,-17,-3,MCO,IAD,758,6,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2347,1934,111,2114,UA,1503,N467UA,84,100,62,237,253,LAS,SFO,414,8,14,0,,0,142,0,0,0,95,0.0,0.0,0.0,0.0,3
2008,1,1,2,1059,1100,1238,1232,UA,1504,N474UA,99,92,70,6,-1,SFO,LAS,414,4,25,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,559,600,726,735,UA,1505,N470UA,87,95,66,-9,-1,LAS,SFO,414,8,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1857,1905,2140,2154,UA,1506,N438UA,103,109,88,-14,-8,SFO,PHX,651,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,646,645,858,900,UA,1507,N493UA,192,195,167,-2,1,FLL,ORD,1182,12,13,0,,0,NA,NA,NA,NA,NA,0.0,91.0,20.0,13.0,3
2008,1,1,2,1200,1149,1354,1355,UA,1508,N469UA,114,126,91,-1,11,MCO,IAD,758,6,17,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2037,2015,2147,2130,UA,1509,N495UA,70,75,39,17,22,LAS,LAX,236,15,16,0,,0,8,0,0,0,9,0.0,0.0,0.0,0.0,3
2008,1,1,2,1013,1018,1142,1200,UA,1511,N498UA,89,102,64,-18,-5,LAS,SFO,414,8,17,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1040,1040,1330,1330,UA,1512,N417UA,110,110,91,0,0,SFO,PHX,651,4,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,2002,1911,2400,2314,UA,1514,N485UA,178,183,161,46,51,ORD,FLL,1182,5,12,0,,0,0,16,0,0,30,20.0,13.0,0.0,91.0,3
2008,1,1,2,NA,1140,NA,1258,UA,1515,,NA,138,NA,NA,NA,DEN,RNO,804,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,1940,NA,2152,UA,1517,,NA,132,NA,NA,NA,IAD,MCO,758,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,753,747,1135,1125,UA,1518,N489UA,162,158,140,10,6,ORD,MCO,1005,6,16,0,,0,NA,NA,NA,NA,NA,20.0,13.0,0.0,0.0,3
2008,1,1,2,2010,1951,2145,2152,UA,1519,N447UA,155,181,133,-7,19,MCO,ORD,1005,9,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,2134,2135,5,2356,UA,1521,N465UA,151,141,137,9,-1,IAD,TPA,810,2,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1435,1433,2039,2011,UA,1522,N441UA,244,218,228,28,2,LAS,ORD,1515,3,13,0,,0,0,0,28,0,0,0.0,0.0,20.0,13.0,3
2008,1,1,2,603,600,743,753,UA,1523,N495UA,160,173,138,-10,3,MCO,ORD,1005,8,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,1615,1615,1739,1747,UA,1524,N488UA,84,92,65,-8,0,SFO,LAS,414,6,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1835,1805,2000,1947,UA,1525,N474UA,85,102,63,13,30,LAS,SFO,414,3,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,NA,1127,NA,1705,UA,1526,,NA,218,NA,NA,NA,LAS,ORD,1515,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,1614,1615,1755,1724,UA,1527,N474UA,101,69,46,31,-1,LAX,LAS,236,30,25,0,,0,0,0,31,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1447,1435,1546,1532,UA,1528,N452UA,119,117,90,14,12,DEN,LAS,629,10,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,757,800,1507,1527,UA,1529,N482UA,250,267,225,-20,-3,LAS,IAD,2066,9,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1102,1040,1442,1418,UA,1530,N493UA,160,158,136,24,22,ORD,MCO,1005,3,21,0,,0,22,0,2,0,0,20.0,13.0,0.0,0.0,3
2008,1,1,2,1353,1335,1539,1526,UA,1531,N451UA,106,111,89,13,18,DEN,PHX,602,4,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1045,1032,1250,1240,UA,1531,N494UA,245,248,228,10,13,MCO,DEN,1545,6,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,641,645,1211,1216,UA,1532,N492UA,210,211,185,-5,-4,LAS,ORD,1515,9,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,1329,1315,1719,1653,UA,1532,N492UA,170,158,141,26,14,ORD,MCO,1005,9,20,0,,0,0,14,12,0,0,20.0,13.0,0.0,0.0,3
2008,1,1,2,1920,1916,2254,2247,UA,1533,N451UA,154,151,125,7,4,DEN,MSY,1062,9,20,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,855,858,1430,1429,UA,1534,N445UA,215,211,191,1,-3,LAS,ORD,1515,9,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,1601,1555,2004,1933,UA,1534,N445UA,183,158,144,31,6,ORD,MCO,1005,8,31,0,,0,0,6,25,0,0,20.0,13.0,0.0,0.0,3
2008,1,1,2,NA,1350,NA,1556,UA,1535,,NA,126,NA,NA,NA,MCO,IAD,758,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1915,1913,2247,2251,UA,1536,N493UA,152,158,130,-4,2,ORD,MCO,1005,6,16,0,,0,NA,NA,NA,NA,NA,20.0,13.0,0.0,0.0,3
2008,1,1,2,1609,1555,1749,1755,UA,1537,N444UA,160,180,138,-6,14,MCO,ORD,1005,9,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,20.0,13.0,3
2008,1,1,2,2214,1750,2313,1846,UA,1538,N407UA,119,116,93,267,264,DEN,LAS,629,10,16,0,,0,264,0,3,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1315,1320,1617,1620,UA,1540,N438UA,122,120,95,-3,-5,SFO,PHX,651,4,23,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1526,1516,1639,1630,UA,1541,N414UA,133,134,115,9,10,DEN,ONT,819,3,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1711,1641,1906,1847,UA,1542,N478UA,115,126,91,19,30,MCO,IAD,758,9,15,0,,0,7,0,0,0,12,0.0,0.0,0.0,0.0,3
2008,1,1,2,2143,2058,2259,2216,UA,1543,N479UA,136,138,115,43,45,DEN,RNO,804,7,14,0,,0,43,0,0,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1725,1725,2016,1950,UA,1543,N479UA,291,265,268,26,0,MIA,DEN,1709,7,16,0,,0,0,0,26,0,0,0.0,0.0,0.0,0.0,3
2008,1,1,2,1329,1336,1548,1602,UA,1544,N491UA,139,146,112,-14,-7,FLL,IAD,901,7,20,0,,0,NA,NA,NA,NA,NA,0.0,91.0,0.0,0.0,3
2008,1,1,2,1056,1055,1617,1636,UA,1546,N479UA,201,221,184,-19,1,DEN,MIA,1709,5,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1043,1041,1156,1156,UA,1548,N442UA,73,75,45,0,2,LAX,LAS,236,8,20,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,1823,1810,1953,1942,UA,1550,N475UA,90,92,71,11,13,SFO,LAS,414,4,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
2008,1,1,2,743,745,928,947,UA,1552,N497UA,105,122,89,-19,-2,MCO,IAD,758,4,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3
